2017-11-23 15:39:45 INFO  LogFilter:47 - Username: shopuser; URL: /profile.jsp; Params: 
2017-11-23 15:39:45 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:45 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:45 INFO  LogFilter:47 - Username: shopuser; URL: /comments; Params: 
2017-11-23 15:39:45 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:45 INFO  LogFilter:47 - Username: shopuser; URL: /comments; Params: 
2017-11-23 15:39:45 INFO  LogFilter:47 - Username: shopuser; URL: /profile.jsp; Params: 
2017-11-23 15:39:45 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:45 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:45 INFO  LogFilter:47 - Username: shopuser; URL: /comments; Params: 
2017-11-23 15:39:45 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
